
trip_id,user_id,age,visited_city,preferred_budget,preferred_avg_temp,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,rating
8116,1454,41,Sighisoara,3,21.1,4,1,2,2,2,4,3,4,1,4.3
8117,1454,41,Lhasa,3,21.1,4,1,2,2,2,4,3,4,1,4.0
8118,1454,41,Palau,3,21.1,4,1,2,2,2,4,3,4,1,3.9
8119,1454,41,St Petersburg,3,21.1,4,1,2,2,2,4,3,4,1,4.6
8120,1455,19,Kampala,2,27.1,2,2,2,5,5,3,1,3,2,4.1
8121,1455,19,Washington,2,27.1,2,2,2,5,5,3,1,3,2,4.1
8122,1456,26,Tuscany,1,21.3,1,3,2,4,4,5,2,4,0,4.3
8123,1456,26,San Pedro de Atacama,1,21.3,1,3,2,4,4,5,2,4,0,4.0
8124,1456,26,Thimphu,1,21.3,1,3,2,4,4,5,2,4,0,4.1
8125,1456,26,Bratislava,1,21.3,1,3,2,4,4,5,2,4,0,3.6
8126,1456,26,Mexico City,1,21.3,1,3,2,4,4,5,2,4,0,3.2
8127,1456,26,Maun,1,21.3,1,3,2,4,4,5,2,4,0,4.0
8128,1456,26,Cotonou,1,21.3,1,3,2,4,4,5,2,4,0,3.8
8129,1456,26,Dubrovnik,1,21.3,1,3,2,4,4,5,2,4,0,3.5
8130,1456,26,Ohrid,1,21.3,1,3,2,4,4,5,2,4,0,3.6
8131,1456,26,Bordeaux,1,21.3,1,3,2,4,4,5,2,4,0,3.4
8132,1456,26,San Cristobal,1,21.3,1,3,2,4,4,5,2,4,0,3.5
8133,1457,35,Barcelona,2,31.0,3,1,3,3,3,4,4,2,3,3.4
8134,1457,35,Praia,2,31.0,3,1,3,3,3,4,4,2,3,4.2
8135,1457,35,Moscow,2,31.0,3,1,3,3,3,4,4,2,3,4.4
8136,1458,32,Seychelles,2,31.9,4,1,2,2,4,4,1,4,2,3.0
8137,1458,32,Venice,2,31.9,4,1,2,2,4,4,1,4,2,3.9
8138,1458,32,Durban,2,31.9,4,1,2,2,4,4,1,4,2,4.3
8139,1459,26,Chisinau,1,26.1,2,3,2,4,3,3,0,3,0,4.6
8140,1459,26,Utrecht,1,26.1,2,3,2,4,3,3,0,3,0,4.1
8141,1460,31,Ladakh,2,27.4,2,3,1,2,2,4,0,4,1,4.5
8142,1460,31,Cuenca,2,27.4,2,3,1,2,2,4,0,4,1,5.0
8143,1460,31,Honolulu,2,27.4,2,3,1,2,2,4,0,4,1,4.7
8144,1460,31,Biarritz,2,27.4,2,3,1,2,2,4,0,4,1,4.2
8145,1460,31,Yamoussoukro,2,27.4,2,3,1,2,2,4,0,4,1,5.0
8146,1461,38,Port Douglas,1,12.1,3,1,4,2,1,5,1,4,3,3.8
8147,1461,38,Búzios,1,12.1,3,1,4,2,1,5,1,4,3,3.9
8148,1461,38,Seville,1,12.1,3,1,4,2,1,5,1,4,3,3.9
8149,1461,38,Manila,1,12.1,3,1,4,2,1,5,1,4,3,3.7
8150,1462,19,Cotonou,1,28.5,3,5,4,3,4,5,1,5,0,2.7
8151,1462,19,Cesky Krumlov,1,28.5,3,5,4,3,4,5,1,5,0,3.3
8152,1463,21,Funchal,2,21.2,3,4,1,4,3,5,2,3,2,4.1
8153,1463,21,Chefchaouen,2,21.2,3,4,1,4,3,5,2,3,2,3.4
8154,1464,20,New York,1,27.4,3,4,3,3,5,2,1,4,0,3.1
8155,1464,20,Punta del Este,1,27.4,3,4,3,3,5,2,1,4,0,3.4
8156,1465,23,Yasawa Islands,2,25.2,3,4,4,5,4,2,0,5,1,3.0
8157,1465,23,Cayenne,2,25.2,3,4,4,5,4,2,0,5,1,3.2
8158,1465,23,Port Moresby,2,25.2,3,4,4,5,4,2,0,5,1,3.2
8159,1465,23,Havana,2,25.2,3,4,4,5,4,2,0,5,1,2.6
8160,1465,23,Lviv,2,25.2,3,4,4,5,4,2,0,5,1,2.6
8161,1465,23,Essaouira,2,25.2,3,4,4,5,4,2,0,5,1,2.8
8162,1465,23,Windhoek,2,25.2,3,4,4,5,4,2,0,5,1,3.3
8163,1465,23,Strasbourg,2,25.2,3,4,4,5,4,2,0,5,1,2.8
8164,1465,23,Cappadocia,2,25.2,3,4,4,5,4,2,0,5,1,2.6
8165,1465,23,Yogyakarta,2,25.2,3,4,4,5,4,2,0,5,1,2.8
8166,1466,26,Machu Picchu,1,23.0,3,3,1,2,5,4,0,4,2,4.0
8167,1466,26,Gotland,1,23.0,3,3,1,2,5,4,0,4,2,3.4
8168,1466,26,Wadi Rum,1,23.0,3,3,1,2,5,4,0,4,2,3.7
8169,1467,41,San Carlos de Bariloche,3,26.6,3,4,5,3,3,5,3,2,3,3.8
8170,1467,41,Austin,3,26.6,3,4,5,3,3,5,3,2,3,3.3
8171,1467,41,Bratislava,3,26.6,3,4,5,3,3,5,3,2,3,3.3
8172,1467,41,Valdivia,3,26.6,3,4,5,3,3,5,3,2,3,2.9
8173,1467,41,Launceston,3,26.6,3,4,5,3,3,5,3,2,3,3.4
8174,1467,41,Abu Dhabi,3,26.6,3,4,5,3,3,5,3,2,3,3.2
8175,1468,28,Harare,1,26.9,3,4,4,5,3,3,2,5,0,3.4
8176,1468,28,Bern,1,26.9,3,4,4,5,3,3,2,5,0,3.0
8177,1468,28,Ayers Rock,1,26.9,3,4,4,5,3,3,2,5,0,3.5
8178,1468,28,Siwa Oasis,1,26.9,3,4,4,5,3,3,2,5,0,3.5
8179,1469,62,Salvador da Bahia,3,26.0,3,1,4,2,0,3,4,2,5,4.0
8180,1469,62,Espiritu Santo,3,26.0,3,1,4,2,0,3,4,2,5,4.1
8181,1469,62,Funchal,3,26.0,3,1,4,2,0,3,4,2,5,3.5
8182,1469,62,Tartu,3,26.0,3,1,4,2,0,3,4,2,5,3.5
8183,1469,62,Cali,3,26.0,3,1,4,2,0,3,4,2,5,4.2
8184,1469,62,Chisinau,3,26.0,3,1,4,2,0,3,4,2,5,4.2
8185,1470,41,Saint-Denis,2,25.3,4,1,3,2,2,2,3,3,2,4.4
8186,1470,41,Montreal,2,25.3,4,1,3,2,2,2,3,3,2,4.1
8187,1470,41,Aarhus,2,25.3,4,1,3,2,2,2,3,3,2,4.0
8188,1470,41,Chiang Mai,2,25.3,4,1,3,2,2,2,3,3,2,4.3
8189,1470,41,Bergen,2,25.3,4,1,3,2,2,2,3,3,2,4.2
8190,1471,25,Gold Coast,1,21.4,1,3,2,3,3,2,1,3,0,3.3
8191,1471,25,Santa Cruz,1,21.4,1,3,2,3,3,2,1,3,0,3.9
8192,1471,25,Manuel Antonio National Park,1,21.4,1,3,2,3,3,2,1,3,0,4.6
8193,1471,25,Port Douglas,1,21.4,1,3,2,3,3,2,1,3,0,3.8
8194,1472,49,Cairo,3,13.7,5,3,3,2,3,5,1,3,2,4.7
8195,1472,49,Sucre,3,13.7,5,3,3,2,3,5,1,3,2,3.7
8196,1472,49,Amritsar,3,13.7,5,3,3,2,3,5,1,3,2,4.2
8197,1472,49,San Sebastián,3,13.7,5,3,3,2,3,5,1,3,2,3.7
8198,1472,49,Dubai,3,13.7,5,3,3,2,3,5,1,3,2,3.3
8199,1472,49,Manama,3,13.7,5,3,3,2,3,5,1,3,2,4.2
8200,1472,49,Nairobi,3,13.7,5,3,3,2,3,5,1,3,2,3.9
8201,1472,49,Zion National Park,3,13.7,5,3,3,2,3,5,1,3,2,4.1
8202,1472,49,Ottawa,3,13.7,5,3,3,2,3,5,1,3,2,3.8
8203,1472,49,Da Lat,3,13.7,5,3,3,2,3,5,1,3,2,4.2
8204,1472,49,Yangshuo,3,13.7,5,3,3,2,3,5,1,3,2,4.2
8205,1472,49,York,3,13.7,5,3,3,2,3,5,1,3,2,3.7
8206,1472,49,Beijing,3,13.7,5,3,3,2,3,5,1,3,2,3.5
8207,1472,49,Samarkand,3,13.7,5,3,3,2,3,5,1,3,2,3.4
8208,1473,30,Cork,2,30.2,2,2,3,3,3,4,2,4,3,3.9
8209,1473,30,Reykjavík,2,30.2,2,2,3,3,3,4,2,4,3,4.3
8210,1474,42,Orlando,2,25.4,4,3,5,2,2,4,3,4,2,3.7
8211,1474,42,Valdivia,2,25.4,4,3,5,2,2,4,3,4,2,3.6
8212,1474,42,Crete,2,25.4,4,3,5,2,2,4,3,4,2,3.3
8213,1474,42,Meknes,2,25.4,4,3,5,2,2,4,3,4,2,3.7
8214,1474,42,Lucca,2,25.4,4,3,5,2,2,4,3,4,2,3.4
8215,1475,28,Rochester,3,26.1,1,2,3,4,3,2,0,4,0,4.0
8216,1475,28,Chicago,3,26.1,1,2,3,4,3,2,0,4,0,3.6
8217,1475,28,Mendoza,3,26.1,1,2,3,4,3,2,0,4,0,3.8
8218,1475,28,Luxembourg City,3,26.1,1,2,3,4,3,2,0,4,0,4.5
8219,1475,28,Austin,3,26.1,1,2,3,4,3,2,0,4,0,3.7
8220,1475,28,Nukuʻalofa,3,26.1,1,2,3,4,3,2,0,4,0,4.3
8221,1475,28,Launceston,3,26.1,1,2,3,4,3,2,0,4,0,4.4
8222,1476,24,Curitiba,1,28.6,3,3,1,5,3,4,3,4,0,3.4
8223,1476,24,Noumea,1,28.6,3,3,1,5,3,4,3,4,0,3.9
8224,1476,24,Savusavu,1,28.6,3,3,1,5,3,4,3,4,0,3.5
8225,1476,24,Doha,1,28.6,3,3,1,5,3,4,3,4,0,3.9
8226,1477,25,Monterrey,2,27.0,1,3,3,2,5,2,2,4,1,4.2
8227,1477,25,Malaga,2,27.0,1,3,3,2,5,2,2,4,1,3.6
8228,1477,25,Nukuʻalofa,2,27.0,1,3,3,2,5,2,2,4,1,3.7
8229,1477,25,Hamburg,2,27.0,1,3,3,2,5,2,2,4,1,3.7
8230,1477,25,Cardiff,2,27.0,1,3,3,2,5,2,2,4,1,4.0
8231,1478,66,Montevideo,3,28.0,3,0,4,4,1,3,2,2,2,3.5
8232,1478,66,Milan,3,28.0,3,0,4,4,1,3,2,2,2,3.6
8233,1478,66,Taipei,3,28.0,3,0,4,4,1,3,2,2,2,3.0
8234,1478,66,Kandy,3,28.0,3,0,4,4,1,3,2,2,2,3.2
8235,1479,43,Blantyre,2,32.7,2,2,2,3,3,2,3,2,2,4.9
8236,1479,43,Da Lat,2,32.7,2,2,2,3,3,2,3,2,2,5.0
8237,1480,56,Salento,2,17.7,4,1,3,1,2,3,4,3,2,4.3
8238,1480,56,Pristina,2,17.7,4,1,3,1,2,3,4,3,2,4.4
8239,1480,56,Sucre,2,17.7,4,1,3,1,2,3,4,3,2,4.0
8240,1481,23,Naples,1,26.6,4,5,4,4,4,4,0,5,1,2.8
8241,1481,23,Kraków,1,26.6,4,5,4,4,4,4,0,5,1,2.6
8242,1481,23,Hamilton,1,26.6,4,5,4,4,4,4,0,5,1,2.5
8243,1481,23,Namibia,1,26.6,4,5,4,4,4,4,0,5,1,3.0
8244,1482,30,Charlottetown,2,30.3,4,1,1,2,2,4,0,4,1,4.4
8245,1482,30,Byron Bay,2,30.3,4,1,1,2,2,4,0,4,1,3.2
8246,1482,30,Sao Paulo,2,30.3,4,1,1,2,2,4,0,4,1,4.4
8247,1482,30,Hue,2,30.3,4,1,1,2,2,4,0,4,1,4.5
8248,1482,30,Sydney,2,30.3,4,1,1,2,2,4,0,4,1,4.6
8249,1482,30,Québec City,2,30.3,4,1,1,2,2,4,0,4,1,3.9
8250,1482,30,Noumea,2,30.3,4,1,1,2,2,4,0,4,1,4.1
8251,1482,30,Malabo,2,30.3,4,1,1,2,2,4,0,4,1,3.8
8252,1483,22,Guimarães,3,22.2,4,5,2,3,5,4,3,4,0,3.0
8253,1483,22,Montreal,3,22.2,4,5,2,3,5,4,3,4,0,3.2
8254,1483,22,Petra,3,22.2,4,5,2,3,5,4,3,4,0,3.2
8255,1483,22,Chefchaouen,3,22.2,4,5,2,3,5,4,3,4,0,3.4
8256,1483,22,Georgetown,3,22.2,4,5,2,3,5,4,3,4,0,3.6
8257,1483,22,San Carlos de Bariloche,3,22.2,4,5,2,3,5,4,3,4,0,3.5
8258,1483,22,Doha,3,22.2,4,5,2,3,5,4,3,4,0,2.8
8259,1483,22,Osaka,3,22.2,4,5,2,3,5,4,3,4,0,3.1
8260,1483,22,Houston,3,22.2,4,5,2,3,5,4,3,4,0,3.2
8261,1483,22,Pretoria,3,22.2,4,5,2,3,5,4,3,4,0,3.0
8262,1483,22,Paramaribo,3,22.2,4,5,2,3,5,4,3,4,0,2.8
8263,1484,41,Windhoek,3,16.0,3,1,4,2,1,3,2,2,1,4.1
8264,1484,41,Samarkand,3,16.0,3,1,4,2,1,3,2,2,1,3.8
8265,1484,41,Beira,3,16.0,3,1,4,2,1,3,2,2,1,4.5
8266,1485,50,Alexandria,2,18.4,5,0,4,2,2,3,3,1,4,3.6
8267,1485,50,Madeira,2,18.4,5,0,4,2,2,3,3,1,4,3.7
8268,1485,50,Santa Cruz,2,18.4,5,0,4,2,2,3,3,1,4,3.1
8269,1485,50,Bora Bora,2,18.4,5,0,4,2,2,3,3,1,4,3.7
8270,1486,37,Harbin,2,15.8,4,3,4,3,1,3,4,3,2,3.2
8271,1486,37,Québec City,2,15.8,4,3,4,3,1,3,4,3,2,3.3
8272,1486,37,La Palma,2,15.8,4,3,4,3,1,3,4,3,2,3.4
8273,1486,37,Portland,2,15.8,4,3,4,3,1,3,4,3,2,3.6
8274,1486,37,Belize City,2,15.8,4,3,4,3,1,3,4,3,2,3.9
8275,1487,23,Siem Reap,1,28.7,3,4,2,4,3,2,0,5,0,4.1
8276,1487,23,Porto,1,28.7,3,4,2,4,3,2,0,5,0,4.1
8277,1488,30,Busan,2,31.5,5,2,2,2,3,4,2,4,3,4.0
8278,1488,30,Nuuk,2,31.5,5,2,2,2,3,4,2,4,3,3.7
8279,1488,30,Acapulco,2,31.5,5,2,2,2,3,4,2,4,3,4.5
8280,1489,43,Bordeaux,1,26.3,2,3,3,3,2,4,3,2,3,4.0
8281,1489,43,Lima,1,26.3,2,3,3,3,2,4,3,2,3,4.2
8282,1489,43,Krabi,1,26.3,2,3,3,3,2,4,3,2,3,4.5
8283,1489,43,Manila,1,26.3,2,3,3,3,2,4,3,2,3,4.5
8284,1489,43,Keswick,1,26.3,2,3,3,3,2,4,3,2,3,4.4
8285,1489,43,Chiang Mai,1,26.3,2,3,3,3,2,4,3,2,3,4.9
8286,1489,43,Acapulco,1,26.3,2,3,3,3,2,4,3,2,3,4.0
8287,1489,43,Sao Paulo,1,26.3,2,3,3,3,2,4,3,2,3,4.6
8288,1489,43,Madrid,1,26.3,2,3,3,3,2,4,3,2,3,4.0
8289,1489,43,Castries,1,26.3,2,3,3,3,2,4,3,2,3,4.8
8290,1489,43,Takayama,1,26.3,2,3,3,3,2,4,3,2,3,4.4
8291,1489,43,Lapland,1,26.3,2,3,3,3,2,4,3,2,3,4.8
8292,1489,43,Nadi,1,26.3,2,3,3,3,2,4,3,2,3,4.8
8293,1489,43,Hanoi,1,26.3,2,3,3,3,2,4,3,2,3,4.0
8294,1490,44,Krabi,3,18.4,5,3,4,4,2,5,1,2,1,3.1
8295,1490,44,Santa Marta,3,18.4,5,3,4,4,2,5,1,2,1,3.5
8296,1490,44,Zakynthos,3,18.4,5,3,4,4,2,5,1,2,1,3.6
8297,1491,36,Brisbane,3,20.0,2,2,4,3,1,3,3,4,3,3.8
8298,1491,36,Rapa Nui,3,20.0,2,2,4,3,1,3,3,4,3,4.4
8299,1491,36,Salt Lake City,3,20.0,2,2,4,3,1,3,3,4,3,4.1
8300,1491,36,Gotland,3,20.0,2,2,4,3,1,3,3,4,3,3.9
8301,1491,36,Pretoria,3,20.0,2,2,4,3,1,3,3,4,3,3.8
8302,1491,36,Cleveland,3,20.0,2,2,4,3,1,3,3,4,3,4.3
8303,1491,36,York,3,20.0,2,2,4,3,1,3,3,4,3,3.8
8304,1492,32,Dakar,3,29.7,4,2,3,2,2,3,2,5,3,4.8
8305,1492,32,Strasbourg,3,29.7,4,2,3,2,2,3,2,5,3,4.4
8306,1492,32,Galle,3,29.7,4,2,3,2,2,3,2,5,3,4.3
8307,1492,32,Zanzibar,3,29.7,4,2,3,2,2,3,2,5,3,3.4
8308,1492,32,Espiritu Santo,3,29.7,4,2,3,2,2,3,2,5,3,4.2
8309,1492,32,Beijing,3,29.7,4,2,3,2,2,3,2,5,3,4.4
8310,1493,34,Sidi Bou Said,2,12.7,3,4,2,3,3,4,1,4,2,3.5
8311,1493,34,Cardiff,2,12.7,3,4,2,3,3,4,1,4,2,3.5
8312,1493,34,Svalbard,2,12.7,3,4,2,3,3,4,1,4,2,4.5
8313,1493,34,Nagoya,2,12.7,3,4,2,3,3,4,1,4,2,4.0
8314,1493,34,Toronto,2,12.7,3,4,2,3,3,4,1,4,2,3.6
8315,1494,35,Maun,3,20.3,4,3,5,2,2,3,4,4,2,3.9
8316,1494,35,Ljubljana,3,20.3,4,3,5,2,2,3,4,4,2,4.3
8317,1494,35,Asturias,3,20.3,4,3,5,2,2,3,4,4,2,4.2
8318,1494,35,Las Vegas,3,20.3,4,3,5,2,2,3,4,4,2,2.9
8319,1494,35,Baku,3,20.3,4,3,5,2,2,3,4,4,2,3.6
8320,1495,44,San Marino,2,23.5,4,4,3,3,1,4,1,4,2,4.0
8321,1495,44,Antofagasta,2,23.5,4,4,3,3,1,4,1,4,2,3.8
8322,1495,44,Christiansted,2,23.5,4,4,3,3,1,4,1,4,2,4.1
8323,1495,44,Nukuʻalofa,2,23.5,4,4,3,3,1,4,1,4,2,3.9
8324,1495,44,Bujumbura,2,23.5,4,4,3,3,1,4,1,4,2,3.4
8325,1495,44,Kyoto,2,23.5,4,4,3,3,1,4,1,4,2,3.7
8326,1495,44,Moroni,2,23.5,4,4,3,3,1,4,1,4,2,4.0
8327,1495,44,Dushanbe,2,23.5,4,4,3,3,1,4,1,4,2,4.0
8328,1496,39,Vienna,3,21.1,3,2,2,2,2,5,2,3,3,4.2
8329,1496,39,Surabaya,3,21.1,3,2,2,2,2,5,2,3,3,4.8
8330,1496,39,Moscow,3,21.1,3,2,2,2,2,5,2,3,3,4.7
8331,1496,39,Valdivia,3,21.1,3,2,2,2,2,5,2,3,3,4.3
8332,1496,39,Fraser Island,3,21.1,3,2,2,2,2,5,2,3,3,4.3
8333,1496,39,Taupo,3,21.1,3,2,2,2,2,5,2,3,3,4.8
8334,1496,39,Bristol,3,21.1,3,2,2,2,2,5,2,3,3,4.5
8335,1496,39,Algarve,3,21.1,3,2,2,2,2,5,2,3,3,4.4
8336,1497,70,Amritsar,3,22.1,5,0,3,1,1,4,5,2,3,3.3
8337,1497,70,Niagara Falls,3,22.1,5,0,3,1,1,4,5,2,3,3.8
8338,1498,21,Santa Cruz,1,22.6,3,3,1,5,5,2,1,3,0,3.1
8339,1498,21,Bukhara,1,22.6,3,3,1,5,5,2,1,3,0,3.5
8340,1498,21,Boston,1,22.6,3,3,1,5,5,2,1,3,0,2.8
8341,1498,21,Suzhou,1,22.6,3,3,1,5,5,2,1,3,0,3.0
8342,1498,21,Port of Spain,1,22.6,3,3,1,5,5,2,1,3,0,3.1
8343,1499,53,Nagoya,2,22.4,3,1,3,2,2,3,5,4,5,4.2
8344,1499,53,Fès,2,22.4,3,1,3,2,2,3,5,4,5,4.0
8345,1500,51,Victoria,2,18.4,5,0,5,3,1,2,4,2,5,3.4
8346,1500,51,Split,2,18.4,5,0,5,3,1,2,4,2,5,2.8
8347,1501,45,Asunción,3,28.1,4,4,3,2,1,5,2,2,1,4.1
8348,1501,45,Kandy,3,28.1,4,4,3,2,1,5,2,2,1,3.3
8349,1501,45,Eindhoven,3,28.1,4,4,3,2,1,5,2,2,1,3.6
8350,1501,45,Luang Prabang,3,28.1,4,4,3,2,1,5,2,2,1,4.2
8351,1501,45,Yasawa Islands,3,28.1,4,4,3,2,1,5,2,2,1,3.7
8352,1501,45,Tucson,3,28.1,4,4,3,2,1,5,2,2,1,3.6
8353,1502,36,Ayers Rock,2,29.6,2,2,5,3,0,5,1,3,3,4.3
8354,1502,36,Marrakesh,2,29.6,2,2,5,3,0,5,1,3,3,4.0
8355,1502,36,Cebu,2,29.6,2,2,5,3,0,5,1,3,3,3.8
8356,1502,36,Batumi,2,29.6,2,2,5,3,0,5,1,3,3,3.9
8357,1502,36,Victoria,2,29.6,2,2,5,3,0,5,1,3,3,3.8
8358,1502,36,Cesky Krumlov,2,29.6,2,2,5,3,0,5,1,3,3,4.3
8359,1502,36,San José,2,29.6,2,2,5,3,0,5,1,3,3,3.5
8360,1503,25,Colmar,1,23.4,4,3,3,5,5,4,2,3,2,3.5
8361,1503,25,Plovdiv,1,23.4,4,3,3,5,5,4,2,3,2,3.5
8362,1503,25,Salalah,1,23.4,4,3,3,5,5,4,2,3,2,3.5
8363,1503,25,Dallas,1,23.4,4,3,3,5,5,4,2,3,2,2.7
8364,1503,25,Ladakh,1,23.4,4,3,3,5,5,4,2,3,2,3.5
8365,1503,25,Siwa Oasis,1,23.4,4,3,3,5,5,4,2,3,2,3.1
8366,1504,35,Vancouver,2,28.1,3,3,2,4,0,4,3,4,3,3.6
8367,1504,35,Ottawa,2,28.1,3,3,2,4,0,4,3,4,3,4.3
8368,1504,35,Atlanta,2,28.1,3,3,2,4,0,4,3,4,3,3.8
8369,1504,35,Barcelona,2,28.1,3,3,2,4,0,4,3,4,3,3.0
8370,1504,35,Krabi,2,28.1,3,3,2,4,0,4,3,4,3,3.4
8371,1505,25,Abu Dhabi,1,21.7,3,4,2,4,4,4,1,5,0,3.5
8372,1505,25,Auckland,1,21.7,3,4,2,4,4,4,1,5,0,3.2
8373,1506,34,Saint-Denis,1,25.0,3,1,3,2,4,5,3,4,2,4.3
8374,1506,34,Moscow,1,25.0,3,1,3,2,4,5,3,4,2,3.8
8375,1506,34,Maastricht,1,25.0,3,1,3,2,4,5,3,4,2,4.1
8376,1506,34,Rotorua,1,25.0,3,1,3,2,4,5,3,4,2,3.8
8377,1506,34,Caye Caulker,1,25.0,3,1,3,2,4,5,3,4,2,3.6
8378,1506,34,Malaga,1,25.0,3,1,3,2,4,5,3,4,2,3.6
8379,1506,34,Bordeaux,1,25.0,3,1,3,2,4,5,3,4,2,3.7
8380,1506,34,Vancouver Island,1,25.0,3,1,3,2,4,5,3,4,2,4.1
8381,1506,34,Taormina,1,25.0,3,1,3,2,4,5,3,4,2,4.3
8382,1506,34,Boston,1,25.0,3,1,3,2,4,5,3,4,2,3.7
8383,1507,34,Asunción,2,23.4,5,2,4,3,4,3,2,4,3,3.9
8384,1507,34,Sintra,2,23.4,5,2,4,3,4,3,2,4,3,3.6
8385,1508,22,Pisa,1,24.7,1,2,2,5,5,4,1,5,1,3.3
8386,1508,22,Sao Paulo,1,24.7,1,2,2,5,5,4,1,5,1,4.0
8387,1508,22,Maseru,1,24.7,1,2,2,5,5,4,1,5,1,3.3
8388,1508,22,Bandung,1,24.7,1,2,2,5,5,4,1,5,1,3.5
8389,1508,22,Stockholm,1,24.7,1,2,2,5,5,4,1,5,1,4.1
8390,1509,19,Montevideo,1,26.1,3,5,1,4,5,5,0,4,0,2.7
8391,1509,19,St. George's,1,26.1,3,5,1,4,5,5,0,4,0,3.3
8392,1509,19,Lautoka,1,26.1,3,5,1,4,5,5,0,4,0,3.3
8393,1509,19,Gold Coast,1,26.1,3,5,1,4,5,5,0,4,0,3.1
8394,1509,19,Hamilton Island,1,26.1,3,5,1,4,5,5,0,4,0,3.4
8395,1509,19,Hamburg,1,26.1,3,5,1,4,5,5,0,4,0,2.8
8396,1510,54,Vientiane,2,15.8,3,1,2,2,0,3,2,2,2,4.2
8397,1510,54,Turin,2,15.8,3,1,2,2,0,3,2,2,2,4.0
8398,1510,54,Ajaccio,2,15.8,3,1,2,2,0,3,2,2,2,3.8
8399,1510,54,Seoul,2,15.8,3,1,2,2,0,3,2,2,2,4.6
8400,1511,18,Riga,1,24.8,1,4,2,3,3,4,0,3,2,3.9
8401,1511,18,Astana,1,24.8,1,4,2,3,3,4,0,3,2,4.2
8402,1511,18,Ohrid,1,24.8,1,4,2,3,3,4,0,3,2,4.4
8403,1511,18,Bandung,1,24.8,1,4,2,3,3,4,0,3,2,4.1
8404,1511,18,Chicago,1,24.8,1,4,2,3,3,4,0,3,2,4.0
8405,1511,18,Bath,1,24.8,1,4,2,3,3,4,0,3,2,3.8
8406,1512,33,Sao Paulo,1,12.3,4,4,2,4,4,4,2,3,2,3.9
8407,1512,33,Nantes,1,12.3,4,4,2,4,4,4,2,3,2,3.1
8408,1512,33,Fortaleza,1,12.3,4,4,2,4,4,4,2,3,2,2.9
8409,1512,33,Phoenix,1,12.3,4,4,2,4,4,4,2,3,2,3.8
8410,1512,33,Lagos,1,12.3,4,4,2,4,4,4,2,3,2,3.6
8411,1512,33,Giza,1,12.3,4,4,2,4,4,4,2,3,2,3.3
8412,1512,33,Minsk,1,12.3,4,4,2,4,4,4,2,3,2,3.9
8413,1512,33,Chiang Rai,1,12.3,4,4,2,4,4,4,2,3,2,3.0
8414,1512,33,Gorée Island,1,12.3,4,4,2,4,4,4,2,3,2,3.0
8415,1512,33,Taipei,1,12.3,4,4,2,4,4,4,2,3,2,3.3
8416,1512,33,Dakar,1,12.3,4,4,2,4,4,4,2,3,2,3.6
8417,1512,33,Livingstone,1,12.3,4,4,2,4,4,4,2,3,2,3.1
8418,1512,33,Banjul,1,12.3,4,4,2,4,4,4,2,3,2,3.7
8419,1512,33,Takayama,1,12.3,4,4,2,4,4,4,2,3,2,3.4
8420,1512,33,Antananarivo,1,12.3,4,4,2,4,4,4,2,3,2,3.5
8421,1512,33,San Cristobal,1,12.3,4,4,2,4,4,4,2,3,2,3.1
8422,1512,33,Christiansted,1,12.3,4,4,2,4,4,4,2,3,2,3.3
8423,1512,33,Avarua,1,12.3,4,4,2,4,4,4,2,3,2,3.6
8424,1512,33,Leipzig,1,12.3,4,4,2,4,4,4,2,3,2,3.1
8425,1513,20,Sapa,1,18.3,1,3,3,3,3,2,1,5,2,4.1
8426,1513,20,Lahore,1,18.3,1,3,3,3,3,2,1,5,2,3.5
8427,1514,51,Bern,3,12.2,5,2,5,1,2,4,2,3,2,4.1
8428,1514,51,Milan,3,12.2,5,2,5,1,2,4,2,3,2,4.0
8429,1514,51,Kaunas,3,12.2,5,2,5,1,2,4,2,3,2,3.5
8430,1514,51,Libreville,3,12.2,5,2,5,1,2,4,2,3,2,3.6
8431,1514,51,Salalah,3,12.2,5,2,5,1,2,4,2,3,2,3.7
8432,1515,22,Port Douglas,3,28.9,3,4,3,3,3,4,1,4,1,3.6
8433,1515,22,Zion National Park,3,28.9,3,4,3,3,3,4,1,4,1,3.5
8434,1515,22,Davao,3,28.9,3,4,3,3,3,4,1,4,1,3.5
8435,1515,22,Alexandria,3,28.9,3,4,3,3,3,4,1,4,1,3.9
8436,1515,22,Sidi Bou Said,3,28.9,3,4,3,3,3,4,1,4,1,3.3
8437,1515,22,Nagasaki,3,28.9,3,4,3,3,3,4,1,4,1,3.4
8438,1516,28,Bratislava,2,17.5,2,4,1,3,5,5,1,3,0,4.1
8439,1516,28,Suva,2,17.5,2,4,1,3,5,5,1,3,0,3.5
8440,1517,21,Utrecht,2,21.1,2,4,3,3,4,4,0,3,0,3.9
8441,1517,21,Ubud,2,21.1,2,4,3,3,4,4,0,3,0,3.3
8442,1517,21,Luxembourg City,2,21.1,2,4,3,3,4,4,0,3,0,3.4
8443,1517,21,Detroit,2,21.1,2,4,3,3,4,4,0,3,0,3.5
8444,1517,21,Tallinn,2,21.1,2,4,3,3,4,4,0,3,0,3.7
8445,1517,21,Apia,2,21.1,2,4,3,3,4,4,0,3,0,3.6
8446,1517,21,Harbin,2,21.1,2,4,3,3,4,4,0,3,0,4.0
8447,1517,21,Cardiff,2,21.1,2,4,3,3,4,4,0,3,0,4.0
